jday,mjd,filter,instrument,system,obsmag,obsmagerr,mag,magerr,limmag,fnu,fnuerr,amag,amagerr,snr,source
2458798.865706,58798.3657,r,P48+ZTF,PS1,18.821082166949967,0.13944579630236667,18.648093534962516,0.1394457963023667,18.51011136801255,1.2611379250125654e-27,1.6197339780123498e-28,-18.041906465037485,0.1394457963023667,8.66111279256501,forced
2458798.8661574,58798.3661,r,P48+ZTF,PS1,18.619259862064048,0.13210879720363986,18.4462712300766,0.1321087972036399,18.50491136801255,1.5187682443195496e-27,1.8479870626846866e-28,-18.243728769923397,0.1321087972036399,9.14212978839056,forced
2458798.8666088,58798.3666,r,P48+ZTF,PS1,19.816693793926067,1.316734921648164,19.643705161938612,1.316734921648164,17.05671136801255,5.041014367417514e-28,6.1135288931324285e-28,-17.04629483806138,1.316734921648164,0.917235314691958,forced
2458798.8670602003,58798.367,r,P48+ZTF,PS1,18.648632956186034,0.4792081604907581,18.475644324198587,0.4792081604907582,17.108211368012547,1.4782308798059072e-27,6.524423682180061e-28,-18.214355675801414,0.4792081604907582,2.52031553257978,forced
2458798.8675116003,58798.3675,r,P48+ZTF,PS1,19.691445267020683,1.0948341314801755,19.518456635033235,1.094834131480176,17.23691136801255,5.65740599051194e-28,5.704812225021737e-28,-17.171543364966766,1.094834131480176,1.10314040775382,forced
2458798.867963,58798.3679,r,P48+ZTF,PS1,19.686586202538873,1.7578771781355482,19.513597570551422,1.7578771781355482,16.638411368012548,5.6827816807203845e-28,9.200791298186966e-28,-17.17640242944858,1.7578771781355482,0.6870535582610029,forced
2458798.8684144,58798.3684,r,P48+ZTF,PS1,18.146853494980427,0.7536087058297914,17.973864862992976,0.7536087058297917,15.79031136801255,2.3466809877747697e-27,1.628829557715897e-27,-18.716135137007026,0.7536087058297917,1.60262980095751,forced
2458798.8693171,58798.3693,r,P48+ZTF,PS1,,0.0,,0.0,15.495711368012547,-1.1587901176730874e-27,2.1730505503811013e-27,,0.0,-0.593184445939353,forced
2458798.8711343,58798.3711,r,P48+ZTF,PS1,,0.0,,0.0,15.456611368012547,-1.6612441358050167e-27,2.571212594257501e-27,,0.0,-0.7187043530676469,forced
2458798.8715741,58798.3715,r,P48+ZTF,PS1,18.37276787342492,0.6546871545487015,18.19977924143747,0.6546871545487015,16.13351136801255,1.9058481873451806e-27,1.1492057843394622e-27,-18.490220758562533,0.6546871545487015,1.84478305681191,forced
2458798.8724884,58798.3724,r,P48+ZTF,PS1,19.3471440408173,2.6614614989931,19.17415540882985,2.6614614989931,15.681811368012548,7.7685119202286375e-28,1.904292708445087e-27,-17.51584459117015,2.6614614989931,0.453794191905752,forced
2458798.8729398,58798.3729,r,P48+ZTF,PS1,18.673384597137407,1.5941596590711198,18.50039596514996,1.5941596590711198,15.62031136801255,1.4449127187607294e-27,2.1215296653391647e-27,-18.18960403485004,1.5941596590711198,0.7576128045590942,forced
2458798.8783565,58798.3783,r,P48+ZTF,PS1,18.967150513873165,1.3467719871290893,18.794161881885714,1.3467719871290902,15.491711368012547,1.1023899549096572e-27,1.3674296791968608e-27,-17.895838118114284,1.3467719871290902,0.896778208758573,forced
2458798.8788079,58798.3788,r,P48+ZTF,PS1,19.25847653525221,1.3671085629278723,19.08548790326476,1.3671085629278723,16.30511136801255,8.42955868912345e-28,1.0614108487034342e-27,-17.604512096735238,1.3671085629278723,0.8834380845638541,forced
2458798.8792593,58798.3792,r,P48+ZTF,PS1,20.4534150040493,5.545202327181016,20.28042637206185,5.545202327181019,16.035611368012546,2.804332151529442e-28,1.4322621926671249e-27,-16.40957362793815,5.545202327181019,0.21780193020257604,forced
